Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
32492,0.0,16.5812931801972,14.7096645623692,14.9780356494837,0.0
32493,0.0,17.8048491655044,9.97830789371181,21.389160363332,0.0
32494,0.0,18.2408288844069,4.52472757362709,33.9550766733848,0.0
32495,0.0,16.6234847658974,0.513202168768078,49.2071743917578,0.0
32496,0.0,18.7330640509098,0.825946292664398,66.134168089949,0.0
32497,0.0,17.3688694466018,7.23560622566408,75.0181664582585,0.0
32498,0.0,19.9988116219172,1.15282632823638,92.8035361009364,0.0
32499,0.0,18.0017432321055,0.0,109.905192171437,0.0
32500,0.0,13.9513510048818,0.0,123.158975626074,0.0
32501,0.0,10.6463434583624,8.65537192933409,124.162084091167,0.0
32502,0.0,8.0867205925474,8.48542416356794,122.912443218752,0.0
32503,0.0,8.41018941624929,6.21453601582249,124.360506305429,0.0
32504,0.0,8.21329534964814,16.3253691006962,114.97853783423,0.0
32505,0.0,7.93201811164649,51.5156997120689,68.2869027118005,0.0
32506,0.0,7.06005867384138,34.8462098137699,38.3137375953499,0.0
32507,14.7363972304915,5.25988435063083,21.1000494061675,21.1000494061675,1.47363972304915
32508,33.8270537893457,4.28947787952514,12.2647696010926,12.2647696010926,3.38270537893457
32509,47.4861534541566,3.923817470123,7.79116737837128,7.79116737837128,4.7486153454156605
32510,33.0694924553498,3.40345457981995,5.37088552191806,5.37088552191806,3.3069492455349803
32511,27.0823699774872,2.93934713711723,3.97697540362588,3.97697540362588,2.7082369977487204
32512,47.7650016516031,2.4049203849141,3.05054732350234,3.05054732350234,4.77650016516031
32513,28.0518030515232,1.71579115181006,2.28026742145425,2.28026742145425,2.8051803051523203
32514,54.7794746522956,1.12510895200659,1.63162301516282,1.63162301516282,5.47794746522956
32515,54.6119654599129,0.604746061703545,1.07478214620109,1.07478214620109,5.461196545991291
32516,52.0573188222953,0.140638619000825,0.588702252584246,0.588702252584246,5.20573188222953
32517,66.6096328724656,0.0,0.286803661515402,0.286803661515402,6.66096328724656
32518,63.6951798665342,0.0,0.139724860738273,0.139724860738273,6.36951798665342
32519,54.1535262883037,0.0,0.068071086000697,0.068071086000697,5.41535262883037
32520,58.6051235242658,0.0,0.0331628367695703,0.0331628367695703,5.86051235242658
32521,57.6634312995749,0.0,0.0161562538108163,0.0161562538108163,5.766343129957491
32522,50.2806780592973,0.0,0.00787099544629513,0.00787099544629513,5.02806780592973
32523,50.1267468598406,0.0,0.00383458752511814,0.00383458752511814,5.01267468598406
32524,49.1552029470755,0.0,0.00186813238403191,0.00186813238403191,4.915520294707551
32525,78.8793659500985,0.0,0.000910115776836061,0.000910115776836061,7.887936595009851
32526,66.1439435649487,0.0,0.000443389737432953,0.000443389737432953,6.61439435649487
32527,52.0634248421413,0.0,0.000216010384903233,0.000216010384903233,5.20634248421413
32528,47.9649030294925,0.0,0.000105235828542601,0.000105235828542601,4.79649030294925
32529,47.4891515829483,0.0,5.12687369822928e-05,5.12687369822928e-05,4.748915158294831
32530,43.6391813932302,0.0,2.49770769913734e-05,2.49770769913734e-05,4.363918139323021
32531,51.8419229436271,0.0,1.21683195598999e-05,1.21683195598999e-05,5.18419229436271
32532,57.7730381754397,0.0,5.92815568302814e-06,5.92815568302814e-06,5.77730381754397
32533,55.7882332159077,0.0,2.88807584557781e-06,2.88807584557781e-06,5.578823321590771
32534,56.5772275361336,0.0,1.40701130938406e-06,1.40701130938406e-06,5.65772275361336
32535,72.4977501821006,0.0,6.85467048161466e-07,6.85467048161466e-07,7.249775018210061
32536,79.9112306049151,0.0,3.3394548500174e-07,3.3394548500174e-07,7.99112306049151
32537,78.7551883690478,0.0,1.62691390129053e-07,1.62691390129053e-07,7.875518836904781
32538,64.6574509377136,0.0,7.92599080115899e-08,7.92599080115899e-08,6.4657450937713605
32539,43.6559615301738,0.0,3.86138013389797e-08,3.86138013389797e-08,4.36559615301738
32540,45.4308079288291,0.0,3.66831112720307e-08,0.0,4.54308079288291
32541,45.6323104030294,0.0,0.0,0.0,4.563231040302941
32542,15.9199508031302,0.0,0.0,0.0,1.59199508031302
32543,19.5592774461171,0.0,0.0,0.0,1.95592774461171
32544,42.5361554986105,0.0,0.0,0.0,4.25361554986105
32545,35.0565116996965,0.0,0.0,0.0,3.50565116996965
32546,40.6998819567561,0.0,0.0,0.0,4.06998819567561
32547,61.4260982521621,0.0,0.0,0.0,6.14260982521621
32548,57.1274600875912,0.0,0.0,0.0,5.712746008759121
32549,58.2691514811664,0.0,0.0,0.0,5.82691514811664
32550,48.0478022873183,0.0,0.0,0.0,4.80478022873183
32551,46.9724178405259,0.0,0.0,0.0,4.69724178405259
32552,49.1559891471818,0.0,0.0,0.0,4.9155989147181804
32553,62.9638646997992,0.0,0.0,0.0,6.296386469979921
32554,83.3044896129374,0.0,0.0,0.0,8.33044896129374
32555,79.1262797803968,0.0,0.0,0.0,7.91262797803968
32556,77.8511734136987,0.0,0.0,0.0,7.785117341369871
32557,51.0469758122421,0.0,0.0,0.0,5.104697581224211
32558,33.9068321015761,0.0,0.0,0.0,3.39068321015761
32559,27.7992256897787,0.0,0.0,0.0,2.77992256897787
32560,25.0802476276238,0.0,0.0,0.0,2.50802476276238
32561,23.9033764157906,0.0,0.0,0.0,2.3903376415790603
32562,23.1143710917176,0.0,0.0,0.0,2.3114371091717603
32563,25.7743508752354,0.0,0.0,0.0,2.57743508752354
32564,26.6322979128682,0.0,0.0,0.0,2.6632297912868204
32565,24.636287805836,0.0,0.0,0.0,2.4636287805836004
32566,22.7235556733113,0.0,0.0,0.0,2.27235556733113
32567,10.092914267008,0.0,0.0,0.0,1.0092914267008
32568,10.1569643616004,0.0,0.0,0.0,1.01569643616004
32569,11.505692962826,0.0,0.0,0.0,1.1505692962826
32570,10.2170730990424,0.0,0.0,0.0,1.02170730990424
